average price,total_guests,total_nights,room type,type of meal,market segment type,month,year,booking status
136.0,2,5,Room_Type 4,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
82.0,2,3,Room_Type 6,Meal Plan 1,Offline,1.0,2018.0,Not_Canceled
86.0,1,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
101.0,2,1,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
60.0,2,5,Room_Type 4,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
100.87,3,3,Room_Type 1,Not Selected,Online,9.0,2017.0,Not_Canceled
81.08,2,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
125.0,2,1,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
142.0,2,2,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
0.0,1,3,Room_Type 6,Meal Plan 1,Complementary,9.0,2018.0,Not_Canceled
185.0,2,4,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
113.4,3,2,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Canceled
80.75,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
77.0,1,1,Room_Type 1,Meal Plan 1,Corporate,11.0,2018.0,Not_Canceled
110.0,1,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
80.0,1,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
85.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
141.3,3,3,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
139.5,2,3,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
119.85,2,7,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
65.0,2,2,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
90.9,1,2,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
140.0,2,4,Room_Type 1,Meal Plan 2,Offline,9.0,2018.0,Not_Canceled
96.3,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
116.0,2,3,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Canceled
78.3,2,4,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
91.1,2,4,Room_Type 4,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
78.0,2,2,Room_Type 2,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
123.17,2,7,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
107.1,2,2,Room_Type 1,Not Selected,Online,9.0,2018.0,Canceled
206.0,3,4,Room_Type 6,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
100.0,2,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
110.0,2,1,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
159.0,1,1,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
94.35,2,5,Room_Type 1,Not Selected,Online,6.0,2018.0,Not_Canceled
100.28,2,5,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
96.0,1,1,Room_Type 1,Meal Plan 1,Offline,5.0,2018.0,Not_Canceled
94.5,2,1,Room_Type 1,Not Selected,Online,8.0,2018.0,Canceled
95.0,1,1,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
76.5,2,4,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
103.67,2,3,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
94.5,2,3,Room_Type 1,Meal Plan 2,Offline,8.0,2017.0,Not_Canceled
65.0,1,3,Room_Type 1,Meal Plan 1,Corporate,9.0,2017.0,Not_Canceled
130.0,2,3,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
96.3,2,3,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
120.0,2,3,Room_Type 1,Meal Plan 1,Corporate,9.0,2017.0,Not_Canceled
194.85,3,1,Room_Type 1,Meal Plan 2,Online,9.0,2018.0,Not_Canceled
96.3,2,2,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
66.4,1,1,Room_Type 1,Not Selected,Offline,5.0,2018.0,Not_Canceled
73.6,2,3,Room_Type 2,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
106.0,2,1,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
118.8,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
105.3,2,2,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Canceled
182.0,3,2,Room_Type 4,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
88.0,1,1,Room_Type 1,Meal Plan 1,Corporate,11.0,2018.0,Not_Canceled
97.54,2,3,Room_Type 2,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
176.0,4,4,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
55.0,2,3,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
157.0,3,3,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
149.0,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
131.52,2,5,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Canceled
140.4,2,1,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
114.3,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
127.0,1,1,Room_Type 1,Not Selected,Online,6.0,2018.0,Not_Canceled
127.67,2,3,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
154.1,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
152.85,4,3,Room_Type 6,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
116.0,2,4,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
94.93,2,3,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
160.0,2,3,Room_Type 1,Meal Plan 2,Offline,9.0,2018.0,Canceled
90.9,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
151.5,2,3,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
110.0,1,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
128.1,2,6,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Canceled
80.3,2,2,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
116.1,2,2,Room_Type 1,Not Selected,Online,5.0,2018.0,Not_Canceled
102.6,2,3,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Canceled
85.0,2,2,Room_Type 1,Meal Plan 1,Corporate,12.0,2018.0,Not_Canceled
89.0,1,1,Room_Type 1,Not Selected,Online,7.0,2018.0,Not_Canceled
140.0,2,1,Room_Type 4,Meal Plan 1,Online,11.0,2018.0,Canceled
72.9,1,2,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Canceled
79.0,1,1,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
118.65,1,4,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
126.0,2,3,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
78.3,2,2,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Canceled
54.71,2,7,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
62.0,2,3,Room_Type 4,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
90.0,1,2,Room_Type 1,Meal Plan 2,Offline,6.0,2018.0,Not_Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
88.33,2,3,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
105.3,2,3,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
153.0,1,3,Room_Type 1,Meal Plan 1,Corporate,10.0,2018.0,Not_Canceled
89.0,2,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
203.85,3,5,Room_Type 1,Meal Plan 2,Online,8.0,2018.0,Not_Canceled
103.0,1,1,Room_Type 4,Meal Plan 1,Corporate,11.0,2018.0,Canceled
105.65,3,7,Room_Type 4,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
96.3,2,1,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
95.0,1,8,Room_Type 1,Meal Plan 1,Aviation,4.0,2018.0,Canceled
96.9,3,4,Room_Type 1,Meal Plan 1,Offline,8.0,2018.0,Not_Canceled
90.95,2,7,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
63.0,2,2,Room_Type 1,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
96.3,2,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
108.9,2,4,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Canceled
85.0,2,4,Room_Type 1,Not Selected,Online,7.0,2018.0,Not_Canceled
104.4,2,4,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Canceled
72.0,2,1,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
159.0,3,1,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
154.1,2,4,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
110.0,1,1,Room_Type 4,Meal Plan 1,Corporate,4.0,2018.0,Not_Canceled
122.0,2,1,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
100.0,2,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
139.7,3,9,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
88.0,2,3,Room_Type 1,Not Selected,Online,11.0,2018.0,Not_Canceled
69.0,2,2,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
139.0,2,3,Room_Type 1,Not Selected,Online,7.0,2018.0,Not_Canceled
74.25,2,2,Room_Type 2,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
91.63,2,4,Room_Type 1,Not Selected,Online,10.0,2018.0,Not_Canceled
121.43,2,3,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
111.6,2,2,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
76.92,2,1,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
175.0,2,1,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
95.0,2,2,Room_Type 1,Meal Plan 1,Offline,4.0,2018.0,Canceled
67.15,2,4,Room_Type 1,Not Selected,Online,3.0,2018.0,Canceled
108.9,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
75.05,2,3,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
77.89,2,5,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
0.0,1,0,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
70.0,2,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Canceled
150.98,3,8,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
88.0,2,3,Room_Type 1,Not Selected,Online,12.0,2018.0,Not_Canceled
129.0,1,1,Room_Type 1,Not Selected,Online,6.0,2018.0,Not_Canceled
103.7,2,5,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Canceled
121.5,1,3,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
137.7,3,3,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
162.0,3,6,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Canceled
76.5,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
90.95,2,11,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
90.0,1,1,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
130.5,2,4,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
109.98,2,5,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
68.0,2,4,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Canceled
107.0,2,2,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
94.81,2,7,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
131.26,3,7,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
95.0,2,4,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
107.1,2,4,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
51.96,1,1,Room_Type 1,Not Selected,Online,7.0,2017.0,Not_Canceled
100.0,1,4,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
119.0,2,2,Room_Type 1,Not Selected,Online,4.0,2018.0,Not_Canceled
106.25,3,5,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
75.0,1,3,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
96.3,2,2,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
118.8,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Canceled
212.4,3,7,Room_Type 4,Meal Plan 2,Online,8.0,2018.0,Canceled
189.0,3,3,Room_Type 4,Meal Plan 2,Online,4.0,2018.0,Not_Canceled
79.0,2,2,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
166.0,2,2,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
92.16,2,7,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
102.41,1,2,Room_Type 1,Not Selected,Online,9.0,2018.0,Not_Canceled
132.3,2,2,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Canceled
65.0,1,1,Room_Type 1,Meal Plan 1,Corporate,9.0,2018.0,Not_Canceled
80.75,1,1,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
60.0,2,3,Room_Type 1,Meal Plan 1,Offline,1.0,2018.0,Not_Canceled
73.9,1,3,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
72.42,2,2,Room_Type 1,Not Selected,Online,5.0,2018.0,Not_Canceled
332.57,4,3,Room_Type 6,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
110.0,2,2,Room_Type 1,Meal Plan 2,Offline,4.0,2018.0,Canceled
111.0,3,4,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
79.5,2,3,Room_Type 1,Not Selected,Online,12.0,2018.0,Canceled
76.5,1,4,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Canceled
75.44,2,4,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Canceled
119.0,3,5,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
89.0,2,3,Room_Type 1,Meal Plan 1,Offline,11.0,2018.0,Canceled
72.0,2,2,Room_Type 1,Not Selected,Online,2.0,2018.0,Canceled
118.15,2,2,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
84.7,1,3,Room_Type 1,Not Selected,Online,10.0,2018.0,Not_Canceled
110.0,1,1,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
127.0,2,3,Room_Type 1,Meal Plan 2,Offline,9.0,2017.0,Not_Canceled
99.1,1,2,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
130.9,3,5,Room_Type 4,Meal Plan 1,Online,12.0,2018.0,Not_Canceled
158.95,4,4,Room_Type 6,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
61.5,2,8,Room_Type 4,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
159.0,3,4,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
108.9,2,3,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
103.5,2,2,Room_Type 1,Not Selected,Online,8.0,2018.0,Canceled
130.0,2,3,Room_Type 1,Meal Plan 2,Offline,3.0,2018.0,Canceled
85.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
105.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
70.0,2,1,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
136.0,1,6,Room_Type 1,Meal Plan 1,Online,9.0,2017.0,Not_Canceled
90.0,1,2,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Canceled
143.0,1,1,Room_Type 5,Meal Plan 1,Corporate,7.0,2018.0,Not_Canceled
126.9,2,1,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
85.5,2,3,Room_Type 1,Not Selected,Online,4.0,2018.0,Canceled
95.0,1,2,Room_Type 1,Meal Plan 1,Corporate,10.0,2018.0,Not_Canceled
119.0,1,4,Room_Type 1,Meal Plan 1,Corporate,9.0,2017.0,Not_Canceled
86.4,1,3,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Canceled
60.0,2,3,Room_Type 4,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
88.0,1,4,Room_Type 1,Meal Plan 1,Aviation,2.0,2018.0,Not_Canceled
79.0,2,2,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
72.0,2,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
75.0,2,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
138.0,1,7,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Canceled
95.0,1,2,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
75.0,2,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
91.38,2,4,Room_Type 1,Meal Plan 1,Online,11.0,2018.0,Not_Canceled
94.99,2,4,Room_Type 1,Meal Plan 1,Online,11.0,2017.0,Not_Canceled
95.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
109.0,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2017.0,Canceled
105.3,2,3,Room_Type 1,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
85.5,2,2,Room_Type 1,Not Selected,Online,6.0,2018.0,Not_Canceled
97.02,2,2,Room_Type 1,Meal Plan 1,Online,10.0,2017.0,Not_Canceled
0.0,2,1,Room_Type 7,Meal Plan 1,Complementary,10.0,2017.0,Not_Canceled
65.0,1,3,Room_Type 1,Meal Plan 1,Corporate,11.0,2017.0,Not_Canceled
136.0,2,2,Room_Type 4,Meal Plan 2,Offline,10.0,2017.0,Not_Canceled
62.67,1,3,Room_Type 1,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
105.0,2,3,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
105.3,2,1,Room_Type 1,Meal Plan 1,Online,8.0,2018.0,Canceled
86.36,3,3,Room_Type 1,Meal Plan 1,Offline,7.0,2018.0,Not_Canceled
101.58,2,4,Room_Type 4,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
76.5,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
65.0,2,3,Room_Type 4,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
78.3,2,4,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
78.0,2,5,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
108.0,1,1,Room_Type 1,Not Selected,Online,10.0,2018.0,Not_Canceled
130.0,1,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
90.0,2,2,Room_Type 1,Meal Plan 1,Corporate,10.0,2018.0,Not_Canceled
160.33,3,3,Room_Type 1,Meal Plan 1,Online,7.0,2018.0,Not_Canceled
80.75,2,5,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
66.3,1,1,Room_Type 4,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
95.0,2,3,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
89.0,2,2,Room_Type 1,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
72.25,2,4,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
95.0,1,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
101.5,2,2,Room_Type 1,Meal Plan 2,Offline,10.0,2017.0,Canceled
94.5,2,3,Room_Type 1,Meal Plan 2,Offline,7.0,2017.0,Canceled
72.75,2,4,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
90.0,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
100.0,2,4,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
84.69,2,3,Room_Type 1,Not Selected,Online,10.0,2017.0,Not_Canceled
150.3,3,3,Room_Type 4,Meal Plan 1,Online,6.0,2018.0,Canceled
214.76,4,1,Room_Type 7,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
120.12,2,2,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
73.95,2,5,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Canceled
95.88,2,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Canceled
158.0,3,1,Room_Type 1,Meal Plan 1,Online,6.0,2018.0,Not_Canceled
85.0,1,7,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Canceled
60.0,1,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Canceled
80.75,2,4,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Not_Canceled
116.0,2,2,Room_Type 1,Meal Plan 1,Offline,9.0,2017.0,Not_Canceled
81.0,2,3,Room_Type 1,Meal Plan 1,Offline,2.0,2018.0,Not_Canceled
112.0,1,1,Room_Type 1,Meal Plan 1,Corporate,10.0,2018.0,Not_Canceled
70.0,2,5,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Not_Canceled
120.0,2,1,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
132.3,2,3,Room_Type 4,Meal Plan 1,Online,10.0,2018.0,Canceled
60.0,2,4,Room_Type 4,Meal Plan 1,Offline,11.0,2017.0,Not_Canceled
100.0,1,2,Room_Type 1,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
72.25,2,2,Room_Type 1,Meal Plan 1,Offline,8.0,2018.0,Not_Canceled
108.0,2,1,Room_Type 1,Not Selected,Online,10.0,2018.0,Canceled
116.67,2,3,Room_Type 1,Not Selected,Online,11.0,2018.0,Not_Canceled
124.8,2,3,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
150.3,3,5,Room_Type 4,Meal Plan 1,Online,7.0,2018.0,Canceled
58.0,2,3,Room_Type 1,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
76.5,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
70.0,2,3,Room_Type 1,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
113.4,2,3,Room_Type 1,Not Selected,Online,9.0,2018.0,Canceled
65.0,2,4,Room_Type 1,Meal Plan 1,Offline,12.0,2017.0,Not_Canceled
95.0,2,4,Room_Type 1,Meal Plan 1,Offline,9.0,2018.0,Canceled
179.0,2,1,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
113.5,2,4,Room_Type 1,Meal Plan 1,Online,12.0,2017.0,Not_Canceled
75.0,2,4,Room_Type 1,Meal Plan 1,Offline,3.0,2018.0,Canceled
77.39,2,4,Room_Type 2,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
136.08,2,5,Room_Type 4,Meal Plan 2,Online,3.0,2018.0,Not_Canceled
90.0,2,2,Room_Type 1,Not Selected,Online,11.0,2018.0,Not_Canceled
95.0,1,2,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
115.0,1,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
100.0,1,3,Room_Type 1,Meal Plan 2,Offline,4.0,2018.0,Canceled
105.0,2,1,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
128.7,3,1,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Canceled
100.0,3,2,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Not_Canceled
96.0,2,4,Room_Type 5,Meal Plan 1,Corporate,2.0,2018.0,Not_Canceled
101.5,2,2,Room_Type 1,Meal Plan 2,Offline,7.0,2017.0,Canceled
120.12,1,1,Room_Type 4,Meal Plan 1,Online,5.0,2018.0,Not_Canceled
75.76,2,4,Room_Type 2,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
81.0,2,1,Room_Type 1,Not Selected,Online,2.0,2018.0,Not_Canceled
65.0,2,3,Room_Type 4,Meal Plan 1,Offline,10.0,2017.0,Not_Canceled
126.9,2,6,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Canceled
85.5,2,3,Room_Type 1,Not Selected,Online,7.0,2018.0,Canceled
80.75,2,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
80.75,2,3,Room_Type 1,Meal Plan 1,Offline,10.0,2018.0,Canceled
93.5,2,4,Room_Type 1,Meal Plan 1,Online,3.0,2018.0,Not_Canceled
195.0,1,1,Room_Type 4,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
80.3,2,1,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Not_Canceled
203.81,3,1,Room_Type 4,Meal Plan 2,Online,10.0,2018.0,Not_Canceled
90.0,2,2,Room_Type 1,Meal Plan 1,Online,8.0,2017.0,Not_Canceled
52.0,2,2,Room_Type 1,Meal Plan 1,Offline,12.0,2018.0,Not_Canceled
75.54,2,2,Room_Type 1,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
116.0,2,2,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Not_Canceled
67.0,1,1,Room_Type 1,Meal Plan 1,Corporate,11.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,10.0,2018.0,Canceled
67.15,2,5,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
85.0,1,3,Room_Type 1,Meal Plan 1,Online,2.0,2018.0,Canceled
97.0,2,1,Room_Type 1,Not Selected,Online,3.0,2018.0,Not_Canceled
115.0,2,2,Room_Type 1,Meal Plan 2,Offline,6.0,2018.0,Canceled
110.0,1,3,Room_Type 1,Meal Plan 1,Offline,6.0,2018.0,Not_Canceled
82.45,2,7,Room_Type 4,Meal Plan 1,Offline,8.0,2018.0,Not_Canceled
0.0,2,3,Room_Type 7,Meal Plan 3,Complementary,6.0,2018.0,Not_Canceled
168.9,4,3,Room_Type 6,Meal Plan 1,Online,12.0,2018.0,Canceled
99.3,2,3,Room_Type 1,Meal Plan 1,Online,4.0,2018.0,Canceled
162.29,2,7,Room_Type 1,Meal Plan 2,Online,9.0,2018.0,Not_Canceled
164.05,3,4,Room_Type 4,Meal Plan 2,Online,12.0,2018.0,Not_Canceled
164.0,2,1,Room_Type 4,Meal Plan 1,Online,8.0,2018.0,Not_Canceled
109.8,2,3,Room_Type 1,Meal Plan 1,Online,9.0,2018.0,Not_Canceled
77.75,3,2,Room_Type 2,Meal Plan 1,Online,1.0,2018.0,Not_Canceled
195.0,2,1,Room_Type 5,Meal Plan 1,Online,10.0,2018.0,Not_Canceled
